Obs.	statenum	casenum	accdate	acctime	speeding	alcres	drugres1	
46787	30	199	12162015	1835	0	0	1	
46788	34	271	09062015	1433	0	0	1	
46789	45	89	02122015	1730	1	996	0	
46790	45	690	10222015	1020	0	996	0	
46791	6	187	02022015	2105	0	403	605	
46792	6	1882	07112015	1540	0	0	1	
46793	48	2054	09052015	2135	1	17	1	
46794	13	603	06212015	2307	0	996	0	
46795	6	1877	01052015	1125	0	0	300	
46796	20	282	11102015	1814	0	0	.	
46797	28	4	01042015	1911	0	996	0	
46798	38	48	06172015	2020	0	996	0	
46799	48	135	01202015	1727	1	996	0	
46800	6	1456	08102015	0900	1	996	0	
46801	42	754	09272015	1348	0	996	0	
46802	48	156	01252015	1848	0	113	321	
46803	6	859	04152015	1500	0	996	0	
46804	4	709	10302015	1903	0	996	0	
46805	4	739	11042015	1406	0	0	.	
46806	19	188	09102015	1300	0	996	0	
46807	48	2987	12132015	1845	0	996	0	
46808	12	956	02072015	2330	0	996	1	
46809	6	1468	08142015	1740	0	.	.	
46810	10	14	03142015	0045	0	996	0	
46811	12	1375	07122015	0240	0	996	0	
46812	17	725	07172015	0230	1	999	999	
46813	26	889	06052015	1409	1	995	95	
46814	47	151	03212015	1603	1	996	0	
46815	48	1720	07282015	0944	1	0	316	
46816	51	135	04032015	0152	0	0	407	
46817	34	465	10152015	1338	0	996	.	
46818	36	1016	05012015	1215	0	996	0	
46819	40	455	10222015	0832	1	0	996	
46820	47	445	07242015	1021	0	0	996	
46821	22	169	04142015	2223	1	996	0	
46822	29	792	12062015	0350	1	151	600	
46823	6	2217	02242015	1425	0	0	1	
46824	15	82	12042015	0151	1	189	1	
46825	51	431	09052015	1257	1	996	0	
46826	13	896	09142015	1547	0	996	0	
46827	39	672	08272015	0304	0	0	605	
46828	48	670	03312015	2305	0	996	0	
46829	5	209	06172015	0509	0	0	1	
46830	6	1128	07132015	0445	0	996	0	
46831	6	2714	12042015	1316	0	.	.	
46832	37	721	08052015	1747	1	996	0	
46833	55	513	12132015	1730	1	140	1	
46834	1	464	08052015	1419	0	0	600	
46835	12	2740	05152015	1453	0	995	95	
46836	29	219	05162015	1106	0	0	0	
46837	36	478	07242015	1239	0	0	1	
46838	28	65	02172015	1453	1	10	1	
46839	6	682	04102015	2030	0	.	.	
46840	12	526	04042015	0100	0	160	407	
46841	25	287	03272015	2203	0	999	999	
46842	27	138	06062015	1407	0	35	1	
46843	5	354	09262015	0024	0	996	0	
46844	6	2031	10242015	1458	0	.	.	
46845	12	1041	05302015	0205	0	120	998	
46846	13	250	03162015	0822	1	996	0	
46847	36	625	06242015	0745	0	0	1	
46848	12	1867	10052015	1548	0	995	95	
46849	42	725	09132015	0057	1	176	1	
46850	51	313	06262015	1600	1	0	998	
46851	55	485	12112015	1620	0	0	1	
46852	6	1210	06262015	0514	0	0	.	
46853	6	998	05272015	2229	0	996	0	
46854	12	2757	05102015	0455	0	209	1	
46855	30	186	11282015	1630	0	996	0	
46856	39	927	11192015	1354	0	0	1	
46857	48	210	01292015	1714	0	.	.	
46858	51	364	07262015	1803	0	56	1	
46859	39	216	04232015	0717	0	996	0	
46860	48	440	03042015	1805	0	160	.	
46861	33	84	11172015	1921	1	324	603	
46862	48	1447	06242015	1939	1	996	0	
46863	48	1580	07132015	0720	0	996	0	
46864	4	547	08072015	2201	0	140	402	
46865	1	592	10312015	0222	1	117	1	
46866	27	27	02122015	1909	0	0	1	
46867	37	321	04132015	1007	0	0	0	
46868	17	895	08242015	1400	0	997	997	
46869	24	303	09182015	0549	0	996	0	
46870	36	968	12172015	0630	0	995	95	
46871	48	1644	07262015	0148	1	996	0	
46872	39	348	05252015	0055	0	0	1	
46873	12	930	05092015	2245	0	996	0	
46874	41	202	07222015	1119	0	0	189	
46875	48	179	01172015	2245	0	280	1	
46876	49	62	05042015	2216	0	996	0	
46877	17	112	03142015	2212	0	192	1	
46878	37	1204	12282015	0932	0	996	0	
46879	53	343	09102015	1357	0	0	695	
46880	20	139	07022015	1318	1	996	417	
46881	32	7	01172015	0512	0	0	600	
46882	40	576	12072015	0735	0	0	1	
46883	48	305	02102015	1213	0	996	0	
46884	4	565	09052015	1048	0	996	0	
46885	4	588	08302015	2047	0	0	695	
46886	4	667	10042015	0251	1	996	0	
46887	5	4	01052015	0450	0	996	0	
46888	6	1266	06222015	0040	0	0	1	
46889	6	1965	09062015	0001	0	996	0	
46890	13	834	08302015	2054	0	996	0	
46891	20	185	08192015	1551	1	996	0	
46892	28	101	03022015	1348	0	996	0	
46893	47	109	03022015	1159	0	0	167	
46894	5	90	03162015	0627	0	996	0	
46895	6	2863	06062015	1408	0	996	0	
46896	18	564	10062015	1207	0	996	0	
46897	37	324	04252015	0713	0	0	0	
46898	48	1587	07162015	0913	0	996	0	
46899	12	1484	02222015	0237	0	995	95	
46900	21	71	02052015	2239	0	0	1	
46901	6	296	02182015	0614	0	200	1	
46902	36	912	12052015	0905	0	996	0	
46903	6	285	02142015	1452	0	0	.	
46904	12	2025	10202015	1421	0	0	605	
46905	22	499	10052015	1155	0	108	1	
46906	22	641	12252015	2157	0	996	0	
46907	41	398	12292015	1454	0	0	155	
46908	48	1164	05202015	0205	1	996	0	
46909	17	120	02272015	1400	1	0	1	
46910	28	412	09252015	1326	0	996	0	
46911	42	844	09152015	1459	0	996	0	
46912	18	45	01302015	1926	1	0	605	
46913	39	172	01012015	1200	0	996	0	
46914	47	507	08102015	2030	0	0	1	
46915	48	211	01292015	1709	1	155	0	
46916	6	1134	07152015	2240	0	100	401	
46917	24	8	01142015	0055	1	200	1	
46918	24	417	12072015	2148	1	996	0	
46919	48	715	04062015	1520	0	0	1	
46920	48	1445	06202015	1340	0	996	0	
46921	48	2608	11012015	2213	0	0	1	
46922	6	1851	10042015	0215	0	996	0	
46923	26	338	06282015	2138	0	996	0	
46924	48	1547	05012015	0917	0	996	0	
46925	12	2520	12192015	0030	0	240	0	
46926	10	107	10022015	0002	1	124	0	
46927	4	284	05112015	0252	0	0	401	
46928	12	1303	07012015	1422	0	0	1	
46929	23	61	07272015	1350	0	996	0	
46930	26	908	12272015	1751	0	996	0	
46931	30	202	12282015	1145	0	0	1	
46932	4	455	06102015	1424	0	0	1	
46933	6	829	04142015	1151	0	996	0	
46934	6	2319	12052015	1737	0	0	.	
46935	6	81	01132015	1944	0	0	0	
46936	19	45	03162015	0536	0	996	0	
46937	48	151	01242015	0323	1	190	0	
46938	1	173	04112015	2340	0	235	1	
46939	17	843	12012015	2320	1	212	1	
46940	20	140	07032015	2113	0	996	0	
46941	36	479	07262015	2244	1	996	0	
46942	6	2565	12042015	0010	1	.	.	
46943	12	1350	07042015	1733	0	996	0	
46944	13	785	08152015	0202	0	0	1	
46945	28	292	07212015	1303	0	0	1	
46946	28	358	08042015	1107	0	999	999	
46947	36	704	09272015	1221	0	995	95	
46948	41	268	09272015	1358	1	996	0	
46949	45	54	01302015	2130	0	0	1	
46950	6	2283	12272015	1707	0	996	0	
46951	12	944	05232015	0159	0	996	0	
46952	42	183	03102015	0824	1	997	997	
46953	18	35	01172015	0600	1	996	0	
46954	42	134	03012015	2013	1	996	0	
46955	47	296	05182015	1335	0	996	0	
46956	6	1254	06172015	2107	0	.	.	
46957	4	401	06042015	0152	0	142	.	
46958	36	316	06042015	1732	1	996	0	
46959	41	360	05192015	0907	0	0	1	
46960	46	23	05022015	0415	0	996	0	
46961	46	83	09122015	2005	0	0	0	
46962	47	600	09132015	1350	0	996	0	
46963	49	248	11172015	1919	0	0	998	
46964	6	1157	07062015	0530	0	0	.	
46965	48	2061	09052015	0615	0	40	0	
46966	48	2546	09272015	2004	0	997	997	
46967	42	355	05292015	1330	0	0	1	
46968	37	913	09012015	0857	1	.	0	
46969	40	388	09182015	1237	1	0	0	
46970	22	350	07092015	2105	0	0	.	
46971	36	165	01172015	2114	0	995	95	
46972	6	150	01262015	1201	1	996	0	
46973	6	380	01102015	0214	0	996	0	
46974	12	1249	07042015	1824	0	996	0	
46975	28	585	08162015	0958	1	996	0	
46976	29	812	12092015	1519	0	996	0	
46977	1	336	06282015	1840	1	996	0	
46978	8	19	01222015	1850	0	996	0	
46979	26	862	12262015	0440	0	996	605	
46980	39	705	07272015	2107	0	996	0	
46981	1	638	11282015	1828	0	996	0	
46982	4	434	07102015	1307	1	996	0	
46983	8	402	10022015	2056	1	106	1	
46984	13	410	04282015	2208	1	996	0	
46985	6	2911	12172015	2301	0	.	.	
46986	17	759	11022015	1806	0	997	997	
46987	6	1868	09022015	1733	0	160	401	
46988	4	749	11072015	9999	0	999	999	
46989	12	2035	10252015	2107	0	140	407	
46990	39	647	06222015	0135	0	251	402	
46991	45	778	11132015	1815	0	996	0	
46992	53	67	03072015	1839	1	996	0	
46993	1	316	05282015	1832	1	996	0	
46994	13	700	07202015	2245	0	996	0	
46995	21	103	03082015	1118	0	0	1	
46996	23	18	04272015	1247	0	0	0	
46997	28	265	07112015	0205	0	996	0	
46998	12	1202	06222015	0517	0	996	0	
46999	45	178	03052015	1330	0	0	1	
47000	1	656	11272015	2235	1	996	0	
47001	8	141	04302015	0703	0	996	0	
47002	29	594	09272015	1700	0	996	0	
47003	45	531	08112015	1955	1	997	95	
47004	48	2840	07062015	0200	0	996	0	
47005	21	422	08292015	0258	0	109	0	
47006	34	18	01082015	1717	1	996	0	
47007	48	207	01272015	0155	0	180	996	
47008	51	587	11062015	2235	0	996	0	
47009	8	382	09222015	0809	0	996	0	
47010	45	521	08082015	1830	1	.	.	
47011	51	341	07182015	0108	0	996	0	
47012	51	713	12132015	0422	0	996	0	
47013	45	479	06272015	0736	1	0	407	
47014	6	373	03072015	0219	1	219	600	
47015	6	2262	07042015	2115	1	996	0	
47016	13	1217	12052015	0103	0	996	0	
47017	48	2866	11132015	2200	0	996	0	
47018	18	610	10142015	1020	0	0	0	
47019	26	857	12232015	2200	0	996	0	
47020	42	618	08132015	0149	1	0	407	
47021	48	275	02132015	0702	0	996	0	
47022	6	2842	12172015	1725	1	.	.	
47023	12	1261	06162015	1452	0	40	998	
47024	24	34	02112015	1211	1	0	167	
47025	37	503	06202015	0002	0	.	.	
47026	48	118	01182015	1119	1	0	401	
47027	48	2599	10232015	1920	0	996	0	
47028	13	1031	10192015	2201	0	996	0	
47029	26	64	02242015	1540	0	0	605	
47030	29	608	10172015	0501	0	0	0	
47031	51	567	11122015	0225	0	0	0	
47032	32	59	01182015	2223	0	0	1	
47033	27	301	10192015	1608	0	0	996	
47034	5	46	02092015	1955	1	105	304	
47035	13	310	04012015	1634	0	0	1	
47036	46	38	06252015	1130	0	40	0	
47037	6	1576	09192015	1047	0	.	.	
47038	29	371	07052015	1413	0	996	0	
47039	12	199	02082015	1521	0	80	695	
47040	13	714	07252015	2153	0	996	0	
47041	16	164	11132015	1021	0	996	0	
47042	17	403	05292015	0006	1	997	997	
47043	36	521	08102015	0637	0	0	1	
47044	36	881	11262015	1941	0	996	0	
47045	39	607	08082015	0229	1	996	0	
47046	12	679	04222015	1536	0	996	0	
47047	28	158	04242015	2048	0	996	0	
47048	51	628	12082015	1210	0	0	1	
47049	4	69	02052015	2359	0	996	0	
47050	24	213	07092015	1138	0	996	0	
47051	30	1	02032015	0615	1	0	177	
47052	34	54	02122015	0756	0	0	1	
47053	36	488	07302015	2100	0	0	1	
47054	37	486	06162015	1450	1	996	0	
47055	12	746	01092015	2129	0	0	95	
47056	26	174	04272015	1935	1	300	95	
47057	26	184	04252015	0355	1	181	997	
47058	18	463	08192015	0519	0	996	0	
47059	12	907	05212015	1450	0	0	996	
47060	27	235	08292015	2259	0	996	0	
47061	45	501	08032015	1745	0	996	0	
47062	48	2171	09202015	1245	1	996	0	
47063	53	180	05092015	0044	1	0	605	
47064	13	913	09182015	2017	0	77	1	
47065	26	109	03152015	1043	0	1	1	
47066	47	792	12012015	1755	0	996	0	
47067	55	396	09112015	1159	0	996	0	
47068	4	827	12252015	0926	0	24	695	
47069	13	672	07112015	0453	0	0	0	
47070	37	1164	12252015	2106	1	0	996	
47071	6	1146	07282015	2131	1	0	.	
47072	9	232	12032015	1327	0	0	300	
47073	12	1639	09012015	0740	0	0	605	
47074	6	1848	09302015	1845	1	.	.	
47075	5	192	06112015	0310	0	.	.	
47076	6	279	02062015	2159	0	996	0	
47077	8	161	05102015	2002	1	0	0	
47078	37	20	01062015	0750	0	0	0	
47079	40	422	08312015	1549	0	0	401	
47080	51	91	03072015	2109	0	144	1	
47081	22	136	03242015	1601	0	0	0	
47082	6	2022	08242015	0646	0	.	.	
47083	25	242	05252015	2234	0	0	1	
47084	37	1249	12202015	2028	0	996	0	
47085	45	267	04232015	2104	0	996	0	
47086	48	2457	09172015	1800	0	996	0	
47087	55	144	04272015	1133	0	0	0	
47088	1	147	04012015	1643	1	0	155	
47089	6	1384	08082015	2049	0	996	0	
47090	39	644	08022015	1000	0	0	0	
47091	42	677	07292015	1602	0	0	997	
47092	6	217	02082015	1829	0	0	1	
47093	6	2309	12032015	2030	1	996	0	
47094	12	2100	09072015	2035	0	0	1	
47095	17	573	08312015	2232	1	0	997	
47096	17	587	08072015	0452	0	996	0	
47097	36	17	01102015	2128	1	0	0	
47098	12	2666	12312015	2045	0	996	0	
47099	6	1989	08052015	0520	0	998	1	
47100	17	163	03082015	0445	0	69	1	
47101	26	74	01082015	1430	0	996	0	
47102	6	1108	07152015	2053	0	996	0	
47103	46	98	11032015	1848	0	297	1	
47104	48	2094	06112015	0430	1	996	0	
47105	25	31	03122015	0753	0	0	1	
47106	2	29	07062015	1711	0	0	522	
47107	4	756	11272015	0301	1	0	.	
47108	34	323	09252015	0120	0	0	600	
47109	34	416	11272015	1029	1	0	177	
47110	36	628	05172015	2340	0	995	95	
47111	39	754	09242015	0726	1	0	1	
47112	55	208	06052015	1548	1	0	0	
47113	5	271	08042015	1345	0	996	0	
47114	48	1124	05232015	2351	0	996	0	
47115	17	593	08242015	0734	0	997	95	
47116	42	1028	11242015	1329	0	997	997	
47117	51	426	08022015	1856	1	0	1	
47118	18	348	07032015	1231	0	0	1	
47119	22	321	07012015	2055	0	996	0	
47120	42	1026	11052015	1956	0	0	997	
47121	42	1026	11052015	1956	0	0	1	
47122	12	1740	09112015	1400	0	995	95	
47123	12	2120	10282015	2113	0	996	0	
47124	25	13	02142015	0150	0	0	1	
47125	13	1232	12102015	1725	0	996	0	
47126	18	316	06142015	1200	0	.	.	
47127	42	394	04042015	1709	1	996	0	
47128	51	195	05092015	2024	0	996	0	
47129	4	195	03042015	1818	0	996	0	
47130	48	1914	08062015	0858	0	0	401	
47131	48	2265	09232015	2324	0	.	.	
47132	51	528	10092015	0902	0	996	0	
47133	4	109	02072015	2324	1	0	1	
47134	12	1216	06272015	0630	0	100	1	
47135	26	629	09272015	0230	0	996	0	
47136	9	51	02252015	1249	0	250	1	
47137	35	90	05182015	0909	1	996	0	
47138	42	878	10122015	1828	1	996	0	
47139	45	150	03192015	0720	0	996	0	
47140	12	403	03172015	0542	0	995	95	
47141	12	2190	11122015	0803	0	996	0	
47142	34	163	06032015	0600	1	0	401	
47143	42	960	10102015	2103	0	997	998	
47144	13	209	03062015	0208	0	245	1	
47145	21	326	07182015	2132	0	996	0	
47146	23	55	07202015	2043	1	316	0	
47147	12	839	05042015	0113	0	995	95	
47148	12	1799	09182015	2328	0	996	0	
47149	26	44	02152015	0344	0	122	1	
47150	39	444	06182015	2118	0	996	0	
47151	48	179	01172015	2245	0	996	0	
47152	24	227	07032015	0533	0	996	0	
47153	36	418	06132015	0250	0	995	95	
47154	45	76	02052015	1840	0	0	1	
47155	2	35	07312015	1218	0	996	0	
47156	26	29	01302015	1310	1	996	0	
47157	27	372	12232015	0007	0	232	996	
47158	17	567	08152015	1022	0	10	1	
47159	48	1277	06092015	1720	0	996	0	
47160	48	1639	07232015	1100	0	0	1	
47161	12	335	01212015	1928	0	996	0	
47162	25	29	03012015	0659	0	10	407	
47163	30	30	04182015	0250	1	306	605	
47164	31	5	01102015	9999	0	996	0	
47165	39	158	03192015	1510	0	999	999	
47166	25	182	09202015	0308	1	0	.	
47167	42	1021	11202015	0839	0	996	0	
47168	55	462	12012015	0008	1	0	0	
47169	12	1208	06242015	0527	0	996	0	
47170	13	772	08112015	0647	0	996	0	
47171	17	559	06242015	1427	0	0	1	
47172	41	5	01062015	0755	0	996	0	
47173	47	284	04242015	2040	0	996	0	
47174	6	2887	01012015	1737	0	999	999	
47175	12	1137	06212015	1637	0	996	0	
47176	47	474	07302015	1734	0	0	.	
47177	48	2802	11192015	1848	0	996	0	
47178	55	228	07032015	1917	1	996	0	
47179	34	69	01272015	2227	0	996	0	
47180	41	214	09082015	2153	0	996	0	
47181	15	78	11052015	0603	0	999	999	
47182	6	2850	12262015	1132	0	996	0	
47183	22	664	12052015	9999	0	183	100	
47184	12	1194	06152015	2105	0	238	998	
47185	4	608	09162015	2139	0	.	.	
47186	32	292	12212015	2243	0	0	1	
47187	22	648	12152015	0109	0	0	0	
47188	22	463	09062015	0002	0	0	401	
47189	26	715	10282015	0141	0	996	0	
47190	25	10	01242015	1340	1	996	0	
47191	6	1458	08152015	0548	0	0	0	
47192	12	2230	11092015	2328	0	995	95	
47193	48	3023	12222015	1825	0	996	0	
47194	49	37	03282015	1734	0	0	1	
47195	4	737	11292015	1221	1	0	0	
47196	6	327	02222015	0055	0	0	0	
47197	6	1479	02262015	0550	0	996	0	
47198	12	1070	05292015	2230	1	996	0	
47199	12	1200	06212015	2139	0	996	0	
47200	34	381	09252015	2234	0	277	1	
47201	6	67	01132015	0610	1	996	401	
47202	18	221	05152015	1448	0	0	603	
47203	19	256	12022015	0532	1	0	996	
47204	47	270	05042015	1208	0	996	0	
47205	6	1147	07072015	0445	0	.	.	
47206	17	556	07242015	1420	0	996	95	
47207	34	165	05312015	1859	1	0	1	
47208	40	114	04152015	1908	0	0	1	
47209	55	193	06062015	0635	0	52	1	
47210	26	751	11122015	1718	0	996	0	
47211	36	1023	11072015	0650	1	995	95	
47212	39	110	02162015	1055	1	0	605	
47213	48	2456	10272015	0021	0	301	0	
47214	6	2297	11052015	1159	1	.	.	
47215	48	1214	06052015	0206	0	68	407	
47216	55	288	08122015	1246	1	996	0	
47217	12	1885	10082015	1213	0	996	0	
47218	12	1913	10012015	1730	0	996	0	
47219	37	1180	12172015	1031	1	.	0	
47220	1	184	04212015	1500	1	126	167	
47221	18	487	08212015	1818	0	996	0	
47222	36	149	04022015	1245	0	996	0	
47223	48	434	03032015	2109	0	996	0	
47224	51	297	06192015	1209	0	0	1	
47225	12	2006	06112015	1540	0	996	0	
47226	21	280	06292015	1401	0	996	0	
47227	37	473	05122015	2311	0	996	0	
47228	48	2439	10172015	2315	0	74	996	
47229	24	341	09272015	1710	0	996	0	
47230	38	14	03042015	1920	0	0	1	
47231	47	426	07072015	1105	0	0	605	
47232	1	561	10042015	1320	1	996	0	
47233	29	383	07102015	1655	0	996	0	
47234	47	374	06232015	1650	1	996	0	
47235	55	149	05102015	1726	0	996	0	
47236	48	1438	06302015	0926	0	0	1	
47237	4	454	07312015	0213	1	200	1	
47238	48	1201	06012015	0052	1	996	0	
47239	48	2133	09182015	0935	0	996	0	
47240	56	130	12192015	2155	1	996	0	
47241	13	276	03232015	2321	1	0	401	
47242	50	10	05242015	1625	0	996	0	
47243	37	388	05222015	1634	0	0	0	
47244	12	2779	12312015	2054	0	996	0	
47245	33	67	09192015	0200	1	214	603	
47246	42	247	04122015	2050	1	0	1	
47247	22	318	01172015	2016	0	996	0	
47248	41	17	01272015	0042	1	300	0	
47249	47	497	08132015	2215	0	.	.	
47250	6	1204	07222015	1824	0	160	0	
47251	12	463	03132015	1600	0	996	0	
47252	17	417	07092015	2327	1	105	95	
47253	25	130	05232015	1627	0	.	.	
47254	26	407	07212015	1945	0	0	0	
47255	27	190	07212015	2000	0	0	95	
47256	48	2830	11272015	1315	0	0	0	
47257	6	1714	07122015	0610	1	996	0	
47258	40	146	04042015	1839	0	200	321	
47259	48	1263	06052015	0020	1	996	0	
47260	4	120	02202015	0122	0	90	177	
47261	6	2917	04092015	1253	1	996	0	
47262	24	377	10312015	0206	0	160	1	
47263	37	382	05062015	1350	0	996	0	
47264	4	417	06252015	2216	0	996	0	
47265	17	617	08282015	0751	0	999	999	
47266	29	761	12132015	0617	0	996	0	
47267	6	202	01232015	1818	0	996	0	
47268	29	4	01052015	1420	0	0	1	
47269	36	1007	12282015	1858	0	995	95	
47270	37	790	08082015	0210	0	0	0	
47271	12	263	02272015	1420	0	995	95	
47272	48	2658	11082015	0232	0	996	0	
47273	22	593	09252015	2358	1	996	0	
47274	37	1005	10232015	1931	0	996	996	
47275	1	395	07182015	1245	0	0	996	
47276	12	1264	06302015	1158	0	996	0	
47277	42	513	07292015	2334	1	996	0	
47278	45	433	07172015	1650	0	.	.	
47279	6	865	06152015	1918	0	.	.	
47280	40	167	05022015	1415	0	996	0	
47281	48	868	04272015	0259	0	996	0	
47282	48	1875	07122015	0631	1	996	0	
47283	12	1549	08152015	1958	0	294	0	
47284	48	1937	06262015	0938	1	996	0	
47285	48	1313	06072015	2048	0	130	1	
47286	18	3	01012015	0255	0	0	1	
47287	19	129	07192015	0422	0	0	1	
47288	30	144	10032015	0000	0	249	1	
47289	48	1351	06242015	0610	0	996	0	
47290	21	270	06232015	1712	0	996	0	
47291	45	738	10012015	1555	1	996	0	
47292	12	2720	12142015	2217	0	312	0	
47293	29	247	05122015	0214	0	124	1	
47294	36	955	11132015	0014	0	0	1	
47295	5	454	12022015	1237	0	.	.	
47296	26	394	07092015	1845	0	0	1	
47297	30	62	07102015	2230	0	996	0	
47298	39	232	04172015	1240	0	0	189	
47299	41	313	11232015	1709	0	0	996	
47300	4	780	12302015	2110	0	25	155	
47301	9	114	09152015	1641	0	996	0	
47302	42	409	06142015	2325	1	996	0	
47303	56	8	01292015	0322	0	260	1	
47304	6	2629	12222015	0422	0	.	.	
47305	37	787	08132015	0925	0	0	0	
47306	48	2189	09262015	1455	0	996	0	
47307	37	1023	10152015	1248	0	0	0	
47308	8	451	11032015	1839	1	996	0	
47309	29	77	02102015	0101	1	0	605	
47310	13	326	04052015	0228	1	107	401	
47311	16	79	06252015	1604	0	0	1	
47312	32	138	09262015	2036	0	996	0	
47313	37	1163	12192015	2117	1	60	0	
47314	12	542	03222015	0309	1	180	1	
47315	26	388	07152015	2012	0	37	1	
47316	53	162	06092015	1204	0	0	295	
47317	18	784	12252015	0130	0	996	0	
47318	22	474	09182015	1922	0	0	1	
47319	22	527	10232015	1140	0	.	.	
47320	13	259	03182015	0912	0	0	0	
47321	48	654	03312015	1553	0	0	1	
47322	53	95	03232015	1731	0	996	0	
47323	18	702	11212015	1508	1	150	1	
47324	36	602	08272015	0322	1	40	600	
47325	37	897	09052015	0857	0	0	0	
47326	12	1181	06132015	2101	0	996	0	
47327	47	781	11212015	0013	0	996	0	
47328	45	526	08052015	2120	1	105	401	
47329	48	2475	10182015	0110	0	202	1	
47330	27	379	09142015	1442	0	996	1	
47331	37	214	03182015	1940	1	0	0	
47332	53	305	08262015	2120	0	0	1	
47333	32	128	08192015	1935	0	996	0	
47334	6	165	01272015	1150	1	30	177	
47335	21	299	05052015	1912	0	230	177	
47336	53	211	07032015	1420	0	0	1	
47337	53	223	07092015	1205	0	996	0	
47338	41	135	06042015	2048	0	10	0	
47339	34	530	12042015	2021	0	148	.	
47340	12	1580	08042015	2232	0	996	0	
47341	54	182	09152015	1542	0	996	401	
47342	55	293	08182015	1304	0	0	600	
47343	22	307	05082015	2046	0	995	95	
47344	24	403	11172015	0927	0	995	0	
47345	35	27	02032015	0737	1	0	1	
47346	50	18	07062015	1138	0	0	167	
47347	1	192	04282015	0811	0	0	695	
47348	12	500	02212015	0555	0	230	1	
47349	6	146	01302015	2045	1	.	.	
47350	26	446	07192015	1349	0	996	0	
47351	35	247	12162015	0827	0	996	0	
47352	41	224	07212015	1521	0	0	0	
47353	5	88	03142015	0510	0	.	.	
47354	4	397	06302015	2042	0	996	0	
47355	5	170	05232015	2124	1	.	.	
47356	18	90	03012015	1142	1	370	1	
47357	53	106	04192015	1321	1	996	0	
47358	36	591	08252015	2003	0	20	695	
47359	6	2484	08252015	0005	1	0	1	
47360	13	13	01052015	1035	1	996	0	
